GS_ID,NAME,SOURCE,GS_SIZE,ORGANISM,DESCRIPTION,LINK,TYPE,MULTI_N,OLAP,COCO_V2,SIMILARITY_SCORE,pvalue,Rank,pFDR
WAG002826,Pyrimidine metabolism and related diseases,WikiPathway_2021,17,Homo sapiens,Pyrimidine metabolism and related diseases,https://www.wikipathways.org/index.php/Pathway:WP4225,P,1333,10,586.3077611,.1191198128736030494672095642380663605649,5.9196233401356e-06,309,0.0036997645875848
WAG003275,Notch signaling pathway (Netpath),WikiPathway_2021,62,Homo sapiens,Notch signaling pathway (Netpath),https://www.wikipathways.org/index.php/Pathway:WP61,P,1333,21,2184.295731,.0708154810382068623632307637831521546688,6.0921987277776e-06,310,0.0038015320061332
WAG002422,Miscellaneous transport and binding events,WikiPathway_2021,24,Homo sapiens,Miscellaneous transport and binding events,https://www.wikipathways.org/index.php/Pathway:WP3320,P,1333,12,5.138978668,.1017656796027220893875298878057752437006,6.4181677297067e-06,311,0.0039985184956073
WAG002837,Non-small cell lung cancer,WikiPathway_2021,72,Homo sapiens,Non-small cell lung cancer,https://www.wikipathways.org/index.php/Pathway:WP4255,P,1333,23,3114.302524,.0672502334267040149393090569561157796452,6.7853607329451e-06,312,0.0042204943758918
WAG002981,Neural crest cell migration during development,WikiPathway_2021,40,Homo sapiens,Neural crest cell migration during development,https://www.wikipathways.org/index.php/Pathway:WP4564,P,1333,16,1349.208615,.0823490548724536612222426133235456046981,6.981534158058e-06,313,0.004335532712154
WAG002305,MyD88-independent TLR4 cascade,WikiPathway_2021,36,Homo sapiens,MyD88-independent TLR4 cascade,https://www.wikipathways.org/index.php/Pathway:WP2752,P,1333,15,4650.935118,.0855367854082507038805239319378136858856,7.4781732357208e-06,314,0.0046364674061469
WAG002714,Nucleobase catabolism,WikiPathway_2021,32,Homo sapiens,Nucleobase catabolism,https://www.wikipathways.org/index.php/Pathway:WP4042,P,1333,14,1093.63507,.0895576887745728458570641190519933860004,7.655529799783e-06,315,0.0047387729460657
WAG002296,Inositol phosphate metabolism,WikiPathway_2021,49,Homo sapiens,Inositol phosphate metabolism,https://www.wikipathways.org/index.php/Pathway:WP2741,P,1333,18,3513.044688,.0761086839427853252738045364773475372554,7.7038933287384e-06,316,0.0047610060771603
WAG002002,miRNA regulation of DNA damage response,WikiPathway_2021,98,Homo sapiens,miRNA regulation of DNA damage response,https://www.wikipathways.org/index.php/Pathway:WP1530,P,1333,28,1794.219795,.0612192902638762511373976342129208371246,7.9427431489468e-06,317,0.0049006725229002
WAG003006,Male infertility,WikiPathway_2021,147,Homo sapiens,Male infertility,https://www.wikipathways.org/index.php/Pathway:WP4673,P,1333,37,147.9429794,.0556879228656232140552698043987242593514,8.0386523495313e-06,318,0.0049518098473113
WAG003070,Host-pathogen interaction of human coronaviruses - apoptosis,WikiPathway_2021,21,Homo sapiens,Host-pathogen interaction of human coronaviruses - apoptosis,https://www.wikipathways.org/index.php/Pathway:WP4864,P,1333,11,4519.137987,.1063810399964953782801068909624567398257,8.8817048334296e-06,319,0.0054622484725592
WAG003122,Galanin receptor pathway,WikiPathway_2021,21,Homo sapiens,Galanin receptor pathway,https://www.wikipathways.org/index.php/Pathway:WP4970,P,1333,11,502.4071979,.1063810399964953782801068909624567398257,8.8817048334296e-06,319,0.0054533667677258
WAG002719,Eukaryotic transcription initiation,WikiPathway_2021,41,Homo sapiens,Eukaryotic transcription initiation,https://www.wikipathways.org/index.php/Pathway:WP405,P,1333,16,13973.05083,.0803974043410158872230924144103826359365,1.0049342611687e-05,321,0.0061602470209641
WAG002275,Metabolism of non-coding RNA,WikiPathway_2021,50,Homo sapiens,Metabolism of non-coding RNA,https://www.wikipathways.org/index.php/Pathway:WP2715,P,1333,18,16717.40732,.0746388125343595382078064870808136338648,1.0565335377571e-05,322,0.0064659852510736
WAG002505,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),WikiPathway_2021,132,Homo sapiens,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),https://www.wikipathways.org/index.php/Pathway:WP3567,P,1333,34,2430.640086,.0564400111928629038895198591016081510378,1.0707707517501e-05,323,0.0065424092931929
WAG003248,Th17 cell differentiation pathway,WikiPathway_2021,69,Homo sapiens,Th17 cell differentiation pathway,https://www.wikipathways.org/index.php/Pathway:WP5130,P,1333,22,3009.808139,.0669844902110348334604627510806000508518,1.0890256749921e-05,324,0.0066430566174517
WAG002752,Glucose metabolism,WikiPathway_2021,84,Homo sapiens,Glucose metabolism,https://www.wikipathways.org/index.php/Pathway:WP4093,P,1333,25,1906.220558,.0631707825362092320516828175471501510889,1.0892625078457e-05,325,0.0066336086727804
WAG002050,GPVI-mediated activation cascade,WikiPathway_2021,33,Homo sapiens,GPVI-mediated activation cascade,https://www.wikipathways.org/index.php/Pathway:WP1826,P,1333,14,6542.84686,.0869057956493665531137977868323202636207,1.1669899075442e-05,326,0.007095298637869
WAG002689,Prion disease pathway,WikiPathway_2021,33,Homo sapiens,Prion disease pathway,https://www.wikipathways.org/index.php/Pathway:WP3995,P,1333,14,634.0607294,.0869057956493665531137977868323202636207,1.1669899075442e-05,326,0.0070836287387935
WAG003075,CAMKK2 pathway,WikiPathway_2021,33,Homo sapiens,CAMKK2 pathway,https://www.wikipathways.org/index.php/Pathway:WP4874,P,1333,14,473.4561211,.0869057956493665531137977868323202636207,1.1669899075442e-05,326,0.0070719588397181
WAG003213,Prostaglandin signaling,WikiPathway_2021,33,Homo sapiens,Prostaglandin signaling,https://www.wikipathways.org/index.php/Pathway:WP5088,P,1333,14,1716.990063,.0869057956493665531137977868323202636207,1.1669899075442e-05,326,0.0070602889406427
WAG003038,Proteoglycan biosynthesis,WikiPathway_2021,18,Homo sapiens,Proteoglycan biosynthesis,https://www.wikipathways.org/index.php/Pathway:WP4784,P,1333,10,148.0258099,.1125835940855267194306399165592981164489,1.1689175773523e-05,330,0.0070602621672078
WAG002219,Aryl hydrocarbon receptor Netpath,WikiPathway_2021,46,Homo sapiens,Aryl hydrocarbon receptor Netpath,https://www.wikipathways.org/index.php/Pathway:WP2586,P,1333,17,1772.719496,.0764066261698633631479089937979305176895,1.2382053220085e-05,331,0.007466378091711
WAG002849,Genotoxicity pathway,WikiPathway_2021,65,Homo sapiens,Genotoxicity pathway,https://www.wikipathways.org/index.php/Pathway:WP4286,P,1333,21,6.320657573,.0676872441875184606945440735896029368328,1.3587506803252e-05,332,0.0081796790955576
WAG002458,Mismatch Repair,WikiPathway_2021,15,Homo sapiens,Mismatch Repair,https://www.wikipathways.org/index.php/Pathway:WP3381,P,1333,9,4096.058941,.121325722703001288897072362364205487019,1.4182381491946e-05,333,0.0085236112766595
WAG002457,TNF signaling,WikiPathway_2021,42,Homo sapiens,TNF signaling,https://www.wikipathways.org/index.php/Pathway:WP3380,P,1333,16,3227.848426,.0785386691825877296433157743009146421364,1.4248041270535e-05,334,0.0085488247623212
WAG002205,Nanoparticle triggered regulated necrosis,WikiPathway_2021,12,Homo sapiens,Nanoparticle triggered regulated necrosis,https://www.wikipathways.org/index.php/Pathway:WP2513,P,1333,8,1512.706247,.1345121876343095720513292810216737275127,1.4877582041944e-05,335,0.0089116716431244
WAG002089,Protein folding,WikiPathway_2021,96,Homo sapiens,Protein folding,https://www.wikipathways.org/index.php/Pathway:WP1892,P,1333,27,1273.276687,.0601815617036767382599199126319621405169,1.5265611232892e-05,336,0.0091288355172696
WAG003145,Anti-inflammatory response favouring Leishmania parasite infection,WikiPathway_2021,157,Homo sapiens,Anti-inflammatory response favouring Leishmania parasite infection,https://www.wikipathways.org/index.php/Pathway:WP4993,P,1333,38,8178.180332,.0538910487955073942335088831904118528323,1.5479921937361e-05,337,0.0092415133966043
WAG002195,Amyotrophic lateral sclerosis (ALS),WikiPathway_2021,38,Homo sapiens,Amyotrophic lateral sclerosis (ALS),https://www.wikipathways.org/index.php/Pathway:WP2447,P,1333,15,956.5874505,.0811500115928587989798284256897750985393,1.6006758899726e-05,338,0.0095400283042367
WAG002335,MAP kinase activation,WikiPathway_2021,38,Homo sapiens,MAP kinase activation,https://www.wikipathways.org/index.php/Pathway:WP2792,P,1333,15,3565.194304,.0811500115928587989798284256897750985393,1.6006758899726e-05,338,0.009524021545337
WAG002760,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,WikiPathway_2021,38,Homo sapiens,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,https://www.wikipathways.org/index.php/Pathway:WP4100,P,1333,15,71.17069393,.0811500115928587989798284256897750985393,1.6006758899726e-05,338,0.0095080147864372
WAG002055,Interferon gamma signaling,WikiPathway_2021,86,Homo sapiens,Interferon gamma signaling,https://www.wikipathways.org/index.php/Pathway:WP1836,P,1333,25,1967.282995,.0617851783397909265869146834648873665737,1.6762330616688e-05,341,0.0099400620556959
WAG002158,Thymic stromal lymphopoietin (TSLP) signaling pathway,WikiPathway_2021,47,Homo sapiens,Thymic stromal lymphopoietin (TSLP) signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP2203,P,1333,17,4693.601241,.0748335511047838212063888292996860190729,1.702610022363e-05,342,0.010079451332389
WAG002267,Extracellular matrix organization,WikiPathway_2021,81,Homo sapiens,Extracellular matrix organization,https://www.wikipathways.org/index.php/Pathway:WP2703,P,1333,24,2506.745129,.0627616306565595146405069790695474752389,1.7306177810398e-05,343,0.010227951085945
WAG002834,Type 2 papillary renal cell carcinoma,WikiPathway_2021,34,Homo sapiens,Type 2 papillary renal cell carcinoma,https://www.wikipathways.org/index.php/Pathway:WP4241,P,1333,14,841.3359503,.0844098741424944633500783233403554259169,1.7411899946041e-05,344,0.010273020968164
WAG002215,Polycystic kidney disease pathway,WikiPathway_2021,26,Homo sapiens,Polycystic kidney disease pathway,https://www.wikipathways.org/index.php/Pathway:WP2571,P,1333,12,1642.425618,.0940727226441512155797870083584369298655,1.7655980261943e-05,345,0.010399372374284
WAG002553,Wnt/beta-catenin signaling pathway in leukemia,WikiPathway_2021,26,Homo sapiens,Wnt/beta-catenin signaling pathway in leukemia,https://www.wikipathways.org/index.php/Pathway:WP3658,P,1333,12,1373.495975,.0940727226441512155797870083584369298655,1.7655980261943e-05,345,0.010381716394022
WAG002209,Glycerophospholipid biosynthetic pathway,WikiPathway_2021,30,Homo sapiens,Glycerophospholipid biosynthetic pathway,https://www.wikipathways.org/index.php/Pathway:WP2533,P,1333,13,197.9846227,.0885777287761852260198456449834619625138,1.8110877178193e-05,347,0.010631084903599
WAG002979,Cell migration and invasion through p75NTR,WikiPathway_2021,30,Homo sapiens,Cell migration and invasion through p75NTR,https://www.wikipathways.org/index.php/Pathway:WP4561,P,1333,13,658.6697141,.0885777287761852260198456449834619625138,1.8110877178193e-05,347,0.010612974026421
WAG002241,Vasopressin regulates renal water homeostasis via aquaporins,WikiPathway_2021,43,Homo sapiens,Vasopressin regulates renal water homeostasis via aquaporins,https://www.wikipathways.org/index.php/Pathway:WP2662,P,1333,16,8306.114194,.0767663669402310225392004640925455134877,1.9915905479555e-05,349,0.01165080470554
WAG003079,Overlap between signal transduction pathways contributing to LMNA laminopathies,WikiPathway_2021,57,Homo sapiens,Overlap between signal transduction pathways contributing to LMNA laminopathies,https://www.wikipathways.org/index.php/Pathway:WP4879,P,1333,19,1004.471496,.0694490206846055280981145890536335346879,2.0844171004039e-05,350,0.012172995866359
WAG002092,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",WikiPathway_2021,125,Homo sapiens,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",https://www.wikipathways.org/index.php/Pathway:WP1902,P,1333,32,7053.622892,.0558393620877129394708227618702428416093,2.118401996767e-05,351,0.012350283641151
WAG002400,Overview of nanoparticle effects,WikiPathway_2021,19,Homo sapiens,Overview of nanoparticle effects,https://www.wikipathways.org/index.php/Pathway:WP3287,P,1333,10,559.6678004,.1067353698932646301067353698932646301068,2.1657130299132e-05,352,0.012604449834095
WAG003167,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,WikiPathway_2021,19,Homo sapiens,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,https://www.wikipathways.org/index.php/Pathway:WP5013,P,1333,10,268.5507044,.1067353698932646301067353698932646301068,2.1657130299132e-05,352,0.012582792703796
WAG002036,Costimulation by the CD28 family,WikiPathway_2021,62,Homo sapiens,Costimulation by the CD28 family,https://www.wikipathways.org/index.php/Pathway:WP1799,P,1333,20,2037.44467,.06744277984623282215285849997344772447,2.1865977653935e-05,354,0.012682267039282
WAG002404,Melatonin metabolism and effects,WikiPathway_2021,39,Homo sapiens,Melatonin metabolism and effects,https://www.wikipathways.org/index.php/Pathway:WP3298,P,1333,15,487.0497144,.0791253158660022304727755269139009274814,2.2829229550779e-05,355,0.013218123909901
WAG002533,Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling,WikiPathway_2021,23,Homo sapiens,Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling,https://www.wikipathways.org/index.php/Pathway:WP3612,P,1333,11,847.0216465,.0972707135488720601994386290393519444067,2.6223917316003e-05,356,0.01515742420865
WAG002441,Toll-like receptor 3 (TLR3) cascade,WikiPathway_2021,31,Homo sapiens,Toll-like receptor 3 (TLR3) cascade,https://www.wikipathways.org/index.php/Pathway:WP3352,P,1333,13,5362.991459,.0857816787468959835953844239123348722538,2.7374849133238e-05,357,0.015795287949878
WAG002804,GABA receptor signaling,WikiPathway_2021,31,Homo sapiens,GABA receptor signaling,https://www.wikipathways.org/index.php/Pathway:WP4159,P,1333,13,873.9868229,.0857816787468959835953844239123348722538,2.7374849133238e-05,357,0.015767913100745
WAG003245,Prostaglandin and leukotriene metabolism in senescence,WikiPathway_2021,31,Homo sapiens,Prostaglandin and leukotriene metabolism in senescence,https://www.wikipathways.org/index.php/Pathway:WP5122,P,1333,13,696.4683019,.0857816787468959835953844239123348722538,2.7374849133238e-05,357,0.015740538251612
WAG002895,G alpha (z) signaling events,WikiPathway_2021,44,Homo sapiens,G alpha (z) signaling events,https://www.wikipathways.org/index.php/Pathway:WP4422,P,1333,16,9974.404962,.075074604471266858943367287398096127236,2.7468410788288e-05,360,0.015766867792478
WAG002524,miR-517 relationship with ARCN1 and USP1,WikiPathway_2021,5,Homo sapiens,miR-517 relationship with ARCN1 and USP1,https://www.wikipathways.org/index.php/Pathway:WP3596,P,1333,5,87.44027304,.2007373271889400921658986175115207373272,2.7605379460039e-05,361,0.015817882430602
WAG002306,ATF4 activates genes in response to endoplasmic reticulum  stress,WikiPathway_2021,27,Homo sapiens,ATF4 activates genes in response to endoplasmic reticulum  stress,https://www.wikipathways.org/index.php/Pathway:WP2753,P,1333,12,1667.866633,.090653594771241830065359477124183006536,2.7892130504089e-05,362,0.015954298648339
WAG002421,MTOR signaling,WikiPathway_2021,27,Homo sapiens,MTOR signaling,https://www.wikipathways.org/index.php/Pathway:WP3318,P,1333,12,2624.506399,.090653594771241830065359477124183006536,2.7892130504089e-05,362,0.015926406517835
WAG003203,Modulators of TCR signaling and T cell activation,WikiPathway_2021,63,Homo sapiens,Modulators of TCR signaling and T cell activation,https://www.wikipathways.org/index.php/Pathway:WP5072,P,1333,20,1807.106487,.0664181790736289638996295909243970692398,2.8118916828273e-05,364,0.016027782592116
WAG002280,Signaling by NOTCH1,WikiPathway_2021,73,Homo sapiens,Signaling by NOTCH1,https://www.wikipathways.org/index.php/Pathway:WP2720,P,1333,22,2448.058234,.0634879974383861832954761499744839248726,2.8154366530378e-05,365,0.016019834555785
WAG002581,TP53 Regulates Transcription of Cell Cycle Genes,WikiPathway_2021,49,Homo sapiens,TP53 Regulates Transcription of Cell Cycle Genes,https://www.wikipathways.org/index.php/Pathway:WP3804,P,1333,17,2009.184403,.0718799669400470468561256278212219467226,3.1097720573168e-05,366,0.017663505285559
WAG002970,Hippo-Merlin signaling dysregulation,WikiPathway_2021,122,Homo sapiens,Hippo-Merlin signaling dysregulation,https://www.wikipathways.org/index.php/Pathway:WP4541,P,1333,31,1230.322057,.0553156837337581283657675435989491078116,3.230930443613e-05,367,0.018319375615286
WAG002337,Cardiac hypertrophic response,WikiPathway_2021,54,Homo sapiens,Cardiac hypertrophic response,https://www.wikipathways.org/index.php/Pathway:WP2795,P,1333,18,2321.263919,.0693035463590307025575291460660440700727,3.3663661574231e-05,368,0.019053632451015
WAG002647,WikiPathways Academy: fig-met-1-last,WikiPathway_2021,13,Homo sapiens,WikiPathways Academy: fig-met-1-last,https://www.wikipathways.org/index.php/Pathway:WP3918,P,1333,8,742.7252909,.1242555602776597251735373282334608301459,3.3946693287924e-05,369,0.019179881707677
WAG003269,Complement and coagulation cascades,WikiPathway_2021,59,Homo sapiens,Complement and coagulation cascades,https://www.wikipathways.org/index.php/Pathway:WP558,P,1333,19,3112.364527,.0671881154341185045047839099353358041156,3.5224525622841e-05,370,0.019866632451282
WAG002276,Mitochondrial protein import,WikiPathway_2021,64,Homo sapiens,Mitochondrial protein import,https://www.wikipathways.org/index.php/Pathway:WP2717,P,1333,20,1469.151717,.0654255805448893764856463704516364966173,3.589898001116e-05,371,0.020211125746283
WAG002097,Signal amplification,WikiPathway_2021,32,Homo sapiens,Signal amplification,https://www.wikipathways.org/index.php/Pathway:WP1908,P,1333,13,6870.033346,.0831603600293901542983100661278471711976,4.0464092371927e-05,372,0.022740819913023
WAG001978,Translation factors,WikiPathway_2021,50,Homo sapiens,Translation factors,https://www.wikipathways.org/index.php/Pathway:WP107,P,1333,17,6702.839289,.0704917552216929278123854891901795529498,4.1354848238247e-05,373,0.023200069861656
WAG003171,SARS-CoV-1 Infection,WikiPathway_2021,50,Homo sapiens,SARS-CoV-1 Infection,https://www.wikipathways.org/index.php/Pathway:WP5020,P,1333,17,484.0190873,.0704917552216929278123854891901795529498,4.1354848238247e-05,373,0.023158715013418
WAG002033,Cholesterol biosynthesis,WikiPathway_2021,24,Homo sapiens,Cholesterol biosynthesis,https://www.wikipathways.org/index.php/Pathway:WP1795,P,1333,11,3556.245612,.0932849086674022312124555596420252543828,4.2488923294431e-05,375,0.023751308121587
WAG003196,Burn wound healing,WikiPathway_2021,107,Homo sapiens,Burn wound healing,https://www.wikipathways.org/index.php/Pathway:WP5055,P,1333,28,1347.149916,.0564062160399913062377743968702455987829,4.2813021506188e-05,376,0.023889666000453
WAG002323,Toll-like Receptor Cascades,WikiPathway_2021,28,Homo sapiens,Toll-like Receptor Cascades,https://www.wikipathways.org/index.php/Pathway:WP2775,P,1333,12,1059.419762,.0874786672617953632473022291070443983511,4.2838644195876e-05,377,0.023861124817103
WAG002268,Activation of gene expression by SREBF (SREBP),WikiPathway_2021,41,Homo sapiens,Activation of gene expression by SREBF (SREBP),https://www.wikipathways.org/index.php/Pathway:WP2706,P,1333,15,3814.465247,.0753721626374216411399116742956092191632,4.4369712324486e-05,378,0.024669560052414
WAG003218,Opioid receptor pathway annotation,WikiPathway_2021,41,Homo sapiens,Opioid receptor pathway annotation,https://www.wikipathways.org/index.php/Pathway:WP5093,P,1333,15,182.6834869,.0753721626374216411399116742956092191632,4.4369712324486e-05,378,0.02462519034009
WAG002633,Dengue-2 interactions with complement and coagulation cascades,WikiPathway_2021,60,Homo sapiens,Dengue-2 interactions with complement and coagulation cascades,https://www.wikipathways.org/index.php/Pathway:WP3896,P,1333,19,3077.501414,.0661141602634467618002195389681668496158,4.5244214531068e-05,380,0.025065294850212
WAG002872,ncRNAs involved in Wnt signaling in hepatocellular carcinoma,WikiPathway_2021,91,Homo sapiens,ncRNAs involved in Wnt signaling in hepatocellular carcinoma,https://www.wikipathways.org/index.php/Pathway:WP4336,P,1333,25,3740.079656,.0585873787476409949547811503739385728094,4.544966247926e-05,381,0.025133663351031
WAG002433,Signaling by FGFR2,WikiPathway_2021,65,Homo sapiens,Signaling by FGFR2,https://www.wikipathways.org/index.php/Pathway:WP3338,P,1333,20,3268.198,.064463507242300660947827309801715651807,4.5513245730156e-05,382,0.025123311643046
WAG002031,Cell junction organization,WikiPathway_2021,86,Homo sapiens,Cell junction organization,https://www.wikipathways.org/index.php/Pathway:WP1793,P,1333,24,1204.200029,.0593131333680877846580289140081630577136,4.85294254786e-05,383,0.026739713438708
WAG002964,Envelope proteins and their potential roles in EDMD physiopathology,WikiPathway_2021,46,Homo sapiens,Envelope proteins and their potential roles in EDMD physiopathology,https://www.wikipathways.org/index.php/Pathway:WP4535,P,1333,16,629.0947792,.0719116885187103973219623002430956840553,5.0345213212051e-05,384,0.027689867266628
WAG002904,ESR-mediated signaling,WikiPathway_2021,148,Homo sapiens,ESR-mediated signaling,https://www.wikipathways.org/index.php/Pathway:WP4432,P,1333,35,486.3801939,.0523532741842600997530574995363727758094,5.1135890957185e-05,385,0.028073604135494
WAG002898,G alpha (12/13) signaling events,WikiPathway_2021,81,Homo sapiens,G alpha (12/13) signaling events,https://www.wikipathways.org/index.php/Pathway:WP4426,P,1333,23,888.747812,.0601459505587416098693379987075652465646,5.141279684566e-05,386,0.028174212671422
WAG002584,Regulation of TP53 Expression and Degradation,WikiPathway_2021,37,Homo sapiens,Regulation of TP53 Expression and Degradation,https://www.wikipathways.org/index.php/Pathway:WP3807,P,1333,14,1810.502874,.077731475969361431916497995793149978172,5.164530337449e-05,387,0.028249980945846
WAG003141,FOXO-mediated transcription of cell cycle genes,WikiPathway_2021,17,Homo sapiens,FOXO-mediated transcription of cell cycle genes,https://www.wikipathways.org/index.php/Pathway:WP4989,P,1333,9,1194.716766,.1072075876181505180758112190210153636275,5.3055006731788e-05,388,0.028968033675556
WAG002836,Trans-sulfuration pathway,WikiPathway_2021,51,Homo sapiens,Trans-sulfuration pathway,https://www.wikipathways.org/index.php/Pathway:WP4253,P,1333,17,1049.651022,.0691579654393356536606216034682786835196,5.444501624726e-05,389,0.029672533854756
WAG002193,Alpha 6 beta 4 signaling pathway,WikiPathway_2021,33,Homo sapiens,Alpha 6 beta 4 signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP244,P,1333,13,5844.015918,.0806978879706152433425160697887970615243,5.8596823060873e-05,390,0.031876671745115
WAG002263,DAP12 interactions,WikiPathway_2021,33,Homo sapiens,DAP12 interactions,https://www.wikipathways.org/index.php/Pathway:WP2694,P,1333,13,2788.622455,.0806978879706152433425160697887970615243,5.8596823060873e-05,390,0.031818074922054
WAG002821,MAPK cascade,WikiPathway_2021,33,Homo sapiens,MAPK cascade,https://www.wikipathways.org/index.php/Pathway:WP422,P,1333,13,3313.54452,.0806978879706152433425160697887970615243,5.8596823060873e-05,390,0.031759478098993
WAG003040,Type I collagen synthesis in the context of osteogenesis imperfecta,WikiPathway_2021,33,Homo sapiens,Type I collagen synthesis in the context of osteogenesis imperfecta,https://www.wikipathways.org/index.php/Pathway:WP4786,P,1333,13,285.2801696,.0806978879706152433425160697887970615243,5.8596823060873e-05,390,0.031700881275932
WAG003059,Regucalcin in proximal tubule epithelial kidney cells,WikiPathway_2021,33,Homo sapiens,Regucalcin in proximal tubule epithelial kidney cells,https://www.wikipathways.org/index.php/Pathway:WP4838,P,1333,13,856.6479937,.0806978879706152433425160697887970615243,5.8596823060873e-05,390,0.031642284452871
WAG003076,Disruption of postsynaptic signaling by CNV,WikiPathway_2021,33,Homo sapiens,Disruption of postsynaptic signaling by CNV,https://www.wikipathways.org/index.php/Pathway:WP4875,P,1333,13,1027.960695,.0806978879706152433425160697887970615243,5.8596823060873e-05,390,0.031583687629811
WAG003300,Serotonin HTR1 group and FOS pathway,WikiPathway_2021,33,Homo sapiens,Serotonin HTR1 group and FOS pathway,https://www.wikipathways.org/index.php/Pathway:WP722,P,1333,13,1488.163674,.0806978879706152433425160697887970615243,5.8596823060873e-05,390,0.03152509080675
WAG003003,DNA replication,WikiPathway_2021,42,Homo sapiens,DNA replication,https://www.wikipathways.org/index.php/Pathway:WP466,P,1333,15,20196.33191,.0736295985745728959228592390734723823498,6.0576268788889e-05,397,0.032529456339633
WAG003084,IL-2 signaling pathway,WikiPathway_2021,42,Homo sapiens,IL-2 signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP49,P,1333,15,8578.311771,.0736295985745728959228592390734723823498,6.0576268788889e-05,397,0.032468880070845
WAG002499,Branched-chain amino acid catabolism,WikiPathway_2021,21,Homo sapiens,Branched-chain amino acid catabolism,https://www.wikipathways.org/index.php/Pathway:WP3556,P,1333,10,845.3459478,.0967097655839377693682329443918847892357,6.3689122563632e-05,399,0.034073680571543
WAG002456,RHO GTPases activate formins,WikiPathway_2021,115,Homo sapiens,RHO GTPases activate formins,https://www.wikipathways.org/index.php/Pathway:WP3379,P,1333,29,13530.52464,.0546445449022902810978832848137716661538,6.3805997158811e-05,400,0.034072402482805
WAG002342,MyD88 cascade initiated on plasma membrane,WikiPathway_2021,25,Homo sapiens,MyD88 cascade initiated on plasma membrane,https://www.wikipathways.org/index.php/Pathway:WP2801,P,1333,11,4367.125088,.0896179444750873322301893730465159036588,6.6588096398657e-05,401,0.035491455380484
WAG002557,Hypothesized pathways in pathogenesis of cardiovascular disease,WikiPathway_2021,25,Homo sapiens,Hypothesized pathways in pathogenesis of cardiovascular disease,https://www.wikipathways.org/index.php/Pathway:WP3668,P,1333,11,662.4203271,.0896179444750873322301893730465159036588,6.6588096398657e-05,401,0.035424867284085
WAG003098,Unfolded protein response,WikiPathway_2021,25,Homo sapiens,Unfolded protein response,https://www.wikipathways.org/index.php/Pathway:WP4925,P,1333,11,925.2168691,.0896179444750873322301893730465159036588,6.6588096398657e-05,401,0.035358279187687
WAG003015,Cholesterol metabolism with Bloch and Kandutsch-Russell pathways,WikiPathway_2021,47,Homo sapiens,Cholesterol metabolism with Bloch and Kandutsch-Russell pathways,https://www.wikipathways.org/index.php/Pathway:WP4718,P,1333,16,1968.562365,.0704311474386971984775691021401385162539,6.6992945714998e-05,404,0.035506261228949
WAG002676,fig-met-1-last-solution,WikiPathway_2021,14,Homo sapiens,fig-met-1-last-solution,https://www.wikipathways.org/index.php/Pathway:WP3961,P,1333,8,1015.366415,.1154641344661598758450167030538969408423,6.9512781620835e-05,405,0.036772261477422
WAG002418,O-linked glycosylation,WikiPathway_2021,110,Homo sapiens,O-linked glycosylation,https://www.wikipathways.org/index.php/Pathway:WP3315,P,1333,28,1583.254351,.0549766412995031117420803275170444228007,7.0563901386517e-05,406,0.037257739932081
WAG002786,"Plasma lipoprotein assembly, remodeling, and clearance",WikiPathway_2021,67,Homo sapiens,"Plasma lipoprotein assembly, remodeling, and clearance",https://www.wikipathways.org/index.php/Pathway:WP4129,P,1333,20,813.6271687,.0626254691455005673387448721305751942044,7.1714415193577e-05,407,0.037793496807015
WAG002726,HSP90 chaperone cycle for steroid hormone receptors (SHR),WikiPathway_2021,38,Homo sapiens,HSP90 chaperone cycle for steroid hormone receptors (SHR),https://www.wikipathways.org/index.php/Pathway:WP4058,P,1333,14,1539.901007,.0757396335397127430431464971844181935845,7.176750603062e-05,408,0.037749708172106
WAG002336,Cytosolic sensors of pathogen-associated DNA,WikiPathway_2021,62,Homo sapiens,Cytosolic sensors of pathogen-associated DNA,https://www.wikipathways.org/index.php/Pathway:WP2794,P,1333,19,1736.96989,.0640701323831323595346532317058781886401,7.2990062808538e-05,409,0.038319782974482
WAG002832,Epithelial to mesenchymal transition in colorectal cancer,WikiPathway_2021,163,Homo sapiens,Epithelial to mesenchymal transition in colorectal cancer,https://www.wikipathways.org/index.php/Pathway:WP4239,P,1333,37,1597.703856,.0507311455516222689108136156310751503349,7.768328288464e-05,410,0.040706040231551
